6672                0 1 2 0 3 4 0 0 0 0    initial/initial/last/jrsr
667212              0 1 2 0 3 4 0 0 0 0    initial/initial/last/jrsr/conj/jrsr
667212              0 1 2 0 3 6 0 0 0 0    initial/initial/last/jrsr/conj/jrsr
66724               0 1 2 0 3 4 5 0 0 0    initial/initial/last/jrsr/suffix
66725               0 1 2 0 3 4 0 0 0 1    initial/initial/last/jrsr/deceased
6674                0 1 2 0 3 0 4 0 0 0    initial/initial/last/suffix
6675                0 1 2 0 3 0 0 0 0 1    initial/initial/last/deceased
6687                0 1 2 3 4 0 0 0 0 0    initial/initial/prefix/last
66872               0 1 2 3 4 5 0 0 0 0    initial/initial/prefix/last/jrsr
668724              0 1 2 3 4 5 6 0 0 0    initial/initial/prefix/last/jrsr/suffix
66874               0 1 2 3 4 0 5 0 0 0    initial/initial/prefix/last/suffix
6691667             0 1 2 0 3 0 0 0 0 0    initial/inital/first(last)/conj/initial/initial/last
6691667             0 5 6 0 7 0 0 0 0 0    initial/inital/first(last)/conj/initial/initial/last
669167              0 1 2 0 3 0 0 0 0 0    initial/inital/first(last)/conj/initial/last
669167              0 5 0 0 6 0 0 0 0 0    initial/inital/first(last)/conj/initial/last
6691967             0 1 2 0 3 0 0 0 0 0    initial/inital/first(last)/conj/first/initial/last
6691967             0 5 6 0 7 0 0 0 0 0    initial/inital/first(last)/conj/first/initial/last
669197              0 1 2 0 3 0 0 0 0 0    initial/initial/first(last)/conj/first/last
669197              0 5 0 0 6 0 0 0 0 0    initial/initial/first(last)/conj/first/last
66921667            0 1 2 0 3 4 0 0 0 0    initial/inital/first(last)/jrsr/conj/initial/initial/last
66921667            0 6 7 0 8 0 0 0 0 0    initial/inital/first(last)/jrsr/conj/initial/initial/last
66921967            0 1 2 0 3 4 0 0 0 0    initial/initial/first(last)/jrsr/conj/first/initial/last
66921967            0 6 7 0 8 0 0 0 0 0    initial/initial/first(last)/jrsr/conj/first/initial/last
6692197             0 1 2 0 3 4 0 0 0 0    initial/initial/first(last)/jrsr/conj/first/last
6692197             0 6 0 0 7 0 0 0 0 0    initial/initial/first(last)/jrsr/conj/first/last
67                  0 1 0 0 2 0 0 0 0 0    initial/last
672                 0 1 0 0 2 3 0 0 0 0    initial/last/jrsr
6724                0 1 0 0 2 3 4 0 0 0    initial/last/jrsr/suffix
674                 0 1 0 0 2 0 3 0 0 0    initial/last/suffix
685197              0 1 2 0 6 0 0 0 0 1    initial/prefix(first)/deceased/conj/first/last
685197              0 5 0 0 6 0 0 0 0 0    initial/prefix(first)/deceased/conj/first/last
687                 0 1 0 2 3 0 0 0 0 0    initial/prefix/last
6872                0 1 0 2 3 4 0 0 0 0    initial/prefix/last/jrsr
68724               0 1 0 2 3 4 5 0 0 0    initial/prefix/last/jrsr/suffix
6874                0 1 0 2 3 0 4 0 0 0    initial/prefix/last/suffix
691667              0 1 2 0 6 0 0 0 0 0    initial/first/conj/initial/initial/last
691667              0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/initial/last
6916672             0 1 2 0 6 7 0 0 0 0    initial/first/conj/initial/initial/last/jrsr
6916672             0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/initial/last/jrsr
69167               0 1 2 0 5 0 0 0 0 0    initial/first/conj/initial/last
69167               0 4 0 0 5 0 0 0 0 0    initial/first/conj/initial/last
6916957             0 1 2 0 7 0 0 0 0 0    initial/first/conj/initial/first/deceased/last
6916957             0 4 5 0 7 0 0 0 0 1    initial/first/conj/initial/first/deceased/last
691697              0 1 2 0 6 0 0 0 0 0    initial/first/conj/initial/first/last
691697              0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last
6916972             0 1 2 0 6 7 0 0 0 0    initial/first/conj/initial/first/last/jrsr
6916972             0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last/jrsr
69169724            0 1 2 0 6 7 8 0 0 0    initial/first/conj/initial/first/last/jrsr
69169724            0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last/jrsr
6916974             0 1 2 0 6 0 7 0 0 0    initial/first/conj/initial/first/last/suffix
6916974             0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last/suffix
6916987             0 1 2 6 7 0 0 0 0 0    initial/first/conj/initial/first/prefix/last
6916987             0 4 5 6 7 0 0 0 0 0    initial/first/conj/initial/first/prefix/last
69169872            0 1 2 6 7 8 0 0 0 0    initial/first/conj/initial/first/prefix/last/jrsr
69169872            0 4 5 6 7 0 0 0 0 0    initial/first/conj/initial/first/prefix/last/jrsr
691698724           0 1 2 6 7 8 9 0 0 0    initial/first/conj/initial/first/prefix/last/jrsr
691698724           0 4 5 6 7 0 0 0 0 0    initial/first/conj/initial/first/prefix/last/jrsr
69169874            0 1 2 6 7 0 8 0 0 0    initial/first/conj/initial/first/prefix/last/suffix
69169874            0 4 5 6 7 0 0 0 0 0    initial/first/conj/initial/first/prefix/last/suffix
691957              0 1 2 0 6 0 0 0 0 0    initial/first/conj/first/deceased/last
691957              0 4 0 0 6 0 0 0 0 1    initial/first/conj/first/deceased/last
691967              0 1 2 0 6 0 0 0 0 0    initial/first/conj/initial/first/last
691967              0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last
6919672             0 1 2 0 6 7 0 0 0 0    initial/first/conj/initial/first/last/jrsr
6919672             0 4 5 0 6 0 0 0 0 0    initial/first/conj/initial/first/last/jrsr
69197               0 1 2 0 5 0 0 0 0 0    initial/first/conj/first/last
69197               0 4 0 0 5 0 0 0 0 0    initial/first/conj/first/last
691972              0 1 2 0 5 6 0 0 0 0    initial/first/conj/first/last/jrsr
691972              0 4 0 0 5 0 0 0 0 0    initial/first/conj/first/last/jrsr
691997              0 1 2 0 6 0 0 0 0 0    initial/first/conj/first/first/last
691997              0 4 5 0 6 0 0 0 0 0    initial/first/conj/first/first/last
6919972             0 1 2 0 6 7 0 0 0 0    initial/first/conj/first/first/last/jrsr
6919972             0 4 5 0 6 0 0 0 0 0    initial/first/conj/first/first/last/jrsr
6921967             0 1 2 0 7 3 0 0 0 0    initial/first/jrsr/conj/first/initial/last
6921967             0 5 6 0 7 0 0 0 0 0    initial/first/jrsr/conj/first/initial/last
692197              0 1 2 0 6 3 0 0 0 0    initial/first/jrsr/conj/first/last
692197              0 5 0 0 6 0 0 0 0 0    initial/first/jrsr/conj/first/last
6951667             0 1 2 0 7 0 0 0 0 1    inital/first/deceased/conj/initial/initial/last
6951667             0 5 6 0 7 0 0 0 0 0    inital/first/deceased/conj/initial/initial/last
6951697             0 1 2 0 7 0 0 0 0 1    inital/first/deceased/conj/initial/first/last
6951697             0 5 6 0 7 0 0 0 0 0    inital/first/deceased/conj/initial/first/last
6951967             0 1 2 0 7 0 0 0 0 1    inital/first/deceased/conj/first/initial/last
6951967             0 5 6 0 7 0 0 0 0 0    inital/first/deceased/conj/first/initial/last
695197              0 1 2 0 6 0 0 0 0 1    inital/first/deceased/conj/first/last
695197              0 5 0 0 6 0 0 0 0 0    inital/first/deceased/conj/first/last
6951997             0 1 2 0 7 0 0 0 0 1    inital/first/deceased/conj/first/first/last
6951997             0 5 6 0 7 0 0 0 0 0    inital/first/deceased/conj/first/first/last
6957                0 1 2 0 4 0 0 0 0 0    initial/first/deceased/last
697                 0 1 2 0 3 0 0 0 0 0    initial/first/last
6972                0 1 2 0 3 4 0 0 0 0    initial/first/last/jrsr
69724               0 1 2 0 3 4 5 0 0 0    initial/first/last/jrsr/suffix
6974                0 1 2 0 3 0 4 0 0 0    initial/first/last/suffix
6987                0 1 2 3 4 0 0 0 0 0    initial/first/prefix/last
69872               0 1 2 3 4 5 0 0 0 0    initial/first/prefix/last/jrsr
698724              0 1 2 3 4 5 6 0 0 0    initial/first/prefix/last/jrsr/suffix
69874               0 1 2 3 4 0 5 0 0 0    initial/first/prefix/last/suffix
6991697             0 1 2 0 3 0 0 0 0 0    initial/first/first(last)/conj/initial/first/last
6991697             0 5 6 0 7 0 0 0 0 0    initial/first/first(last)/conj/initial/first/last
6991967             0 1 2 0 3 0 0 0 0 0    initial/first/first(last)/conj/first/initial/last
6991967             0 5 6 0 7 0 0 0 0 0    initial/first/first(last)/conj/first/initial/last
699197              0 1 2 0 3 0 0 0 0 0    initial/first/first(last)/conj/first/last
699197              0 4 0 0 5 0 0 0 0 0    initial/first/first(last)/conj/first/last
7                   0 0 0 0 1 0 0 0 0 0    last name
72                  0 0 0 0 1 2 0 0 0 0    last name/jrsr
724                 0 0 0 0 1 2 3 0 0 0    last name/jrsr/suffix
74                  0 0 0 0 1 0 2 0 0 0    last name/suffix
8197                0 1 0 0 4 0 0 0 0 0    prefix(first/conj/first/last
8197                0 3 0 0 4 0 0 0 0 0    prefix(first/conj/first/last
861967              0 1 2 0 6 0 0 0 0 0    prefix(first)/initial/conj/first/initial/last
861967              0 4 5 0 6 0 0 0 0 0    prefix(first)/initial/conj/first/initial/last
86197               0 1 2 0 5 0 0 0 0 0    prefix(first)/initial/conj/first/last
86197               0 4 0 0 5 0 0 0 0 0    prefix(first)/initial/conj/first/last
8621967             0 1 2 0 7 3 0 0 0 0    prefix(first)/initial/jrsr/conj/first/initial/last
8621967             0 5 6 0 7 0 0 0 0 0    prefix(first)/initial/jrsr/conj/first/initial/last
867                 0 1 2 0 3 0 0 0 0 0    prefix/initial/last
8672                0 1 2 0 3 4 0 0 0 0    prefix/initial/last/jrsr
86724               0 1 2 0 3 4 5 0 0 0    prefix/initial/last/jrsr/suffix
8674                0 1 2 0 3 0 4 0 0 0    prefix/initial/last/suffix
87                  0 1 0 0 2 0 0 0 0 0    prefix/last
872                 0 1 0 0 2 3 0 0 0 0    prefix/last/jrsr
8724                0 1 0 0 2 3 4 0 0 0    prefix/last/jrsr/suffix
874                 0 1 0 0 2 0 3 0 0 0    prefix/last/suffix
8917                0 0 0 0 4 0 0 0 0 0    prefix(first)/first/conj/last
8917                0 1 2 0 4 0 0 0 0 0    prefix(first)/first/conj/last
891967              0 1 2 0 6 0 0 0 0 0    prefix(first)/first/conj/first/initial/last
891967              0 4 5 0 6 0 0 0 0 0    prefix(first)/first/conj/first/initial/last
897                 0 1 2 0 3 0 0 0 0 0    prefix/first/last
8972                0 1 2 0 3 4 0 0 0 0    prefix/first/last/jrsr
89724               0 1 2 0 3 4 5 0 0 0    prefix/first/last/jrsr/suffix
8974                0 1 2 0 3 0 4 0 0 0    prefix/first/last/suffix
913967              0 1 0 0 6 0 0 0 0 0    first/conj/title/first/initial/last
913967              3 4 5 0 6 0 0 0 0 0    first/conj/title/first/initial/last
91397               0 1 0 0 5 0 0 0 0 0    first/conj/title/first/last
91397               3 4 0 0 5 0 0 0 0 0    first/conj/title/first/last
916572              0 1 0 0 5 6 0 0 0 0    first/conj/initial/deceased/last/jrsr
916572              0 3 0 0 5 0 0 0 0 1    first/conj/initial/deceased/last/jrsr
91667               0 1 0 0 5 0 0 0 0 0    first/conj/initial/initial/last
91667               0 3 4 0 5 0 0 0 0 0    first/conj/initial/initial/last
916672              0 1 0 0 5 6 0 0 0 0    first/conj/initial/initial/last/jrsr
916672              0 3 4 0 5 0 0 0 0 0    first/conj/initial/initial/last/jrsr
91697               0 1 0 0 5 0 0 0 0 0    first/conj/initial/first/last
91697               0 3 4 0 5 0 0 0 0 0    first/conj/initial/first/last
917                 0 0 0 0 1 0 0 0 0 0    first(last)/conj/last
917                 0 0 0 0 3 0 0 0 0 0    first(last)/conj/last
9187                0 1 0 0 4 0 0 0 0 0    first/conj/prefix(first)/last
9187                0 3 0 0 4 0 0 0 0 0    first/conj/prefix(first)/last
91917               0 0 0 0 1 0 0 0 0 0    first(last)/conj/first(last)/conj/first(last)
91917               0 0 0 0 3 0 0 0 0 0    first(last)/conj/first(last)/conj/first(last)
91917               0 0 0 0 5 0 0 0 0 0    first(last)/conj/first(last)/conj/first(last)
91957               0 1 0 0 5 0 0 0 0 0    first/conj/first/deceased/last
91957               0 3 0 0 5 0 0 0 0 1    first/conj/first/deceased/last
919657              0 1 0 0 6 0 0 0 0 0    first/conj/first/initial/deceased/last
919657              0 3 4 0 6 0 0 0 0 1    first/conj/first/initial/deceased/last
91967               0 1 0 0 5 0 0 0 0 0    first/conj/first/initial/last
91967               0 3 4 0 5 0 0 0 0 0    first/conj/first/initial/last
919672              0 1 0 0 5 6 0 0 0 0    first/conj/first/initial/last/jrsr
919672              0 3 4 0 5 0 0 0 0 0    first/conj/first/initial/last/jrsr
9196724             0 1 0 0 5 6 7 0 0 0    first/conj/first/initial/last/jrsr
9196724             0 3 4 0 5 0 0 0 0 0    first/conj/first/initial/last/jrsr
919674              0 1 0 0 5 0 6 0 0 0    first/conj/first/initial/last/suffix
919674              0 3 4 0 5 0 0 0 0 0    first/conj/first/initial/last/suffix
919687              0 1 0 5 6 0 0 0 0 0    first/conj/first/initial/prefix/last
919687              0 3 4 5 6 0 0 0 0 0    first/conj/first/initial/prefix/last
9196872             0 1 0 5 6 7 0 0 0 0    first/conj/first/initial/prefix/last/jrsr
9196872             0 3 4 5 6 0 0 0 0 0    first/conj/first/initial/prefix/last/jrsr
91968724            0 1 0 5 6 7 8 0 0 0    first/conj/first/initial/prefix/last/jrsr
91968724            0 3 4 5 6 0 0 0 0 0    first/conj/first/initial/prefix/last/jrsr
9196874             0 1 0 5 6 0 7 0 0 0    first/conj/first/initial/prefix/last/suffix
9196874             0 3 4 5 6 0 0 0 0 0    first/conj/first/initial/prefix/last/suffix
919697              0 1 0 0 6 0 0 0 0 0    first/conj/first/initial/first/last
919697              0 4 5 0 6 0 0 0 0 0    first/conj/first/initial/first/last
9197                0 1 0 0 4 0 0 0 0 0    first/conj/first/last
9197                0 3 0 0 4 0 0 0 0 0    first/conj/first/last
91972               0 1 0 0 4 5 0 0 0 0    first/conj/first/last/jrsr
91972               0 3 0 0 4 0 0 0 0 0    first/conj/first/last/jrsr
919724              0 1 0 0 4 5 6 0 0 0    first/conj/first/last/jrsr
919724              0 3 0 0 4 0 0 0 0 0    first/conj/first/last/jrsr
91974               0 1 0 0 4 0 5 0 0 0    first/conj/first/last/suffix
91974               0 3 0 0 4 0 0 0 0 0    first/conj/first/last/suffix
91987               0 1 0 4 5 0 0 0 0 0    first/conj/first/prefix/last
91987               0 3 0 4 5 0 0 0 0 0    first/conj/first/prefix/last
919872              0 1 0 4 5 6 0 0 0 0    first/conj/first/prefix/last/jrsr
919872              0 3 0 4 5 0 0 0 0 0    first/conj/first/prefix/last/jrsr
9198724             0 1 0 4 5 6 7 0 0 0    first/conj/first/prefix/last/jrsr
9198724             0 3 0 4 5 0 0 0 0 0    first/conj/first/prefix/last/jrsr
919874              0 1 0 4 5 0 6 0 0 0    first/conj/first/prefix/last/suffix
919874              0 3 0 4 5 0 0 0 0 0    first/conj/first/prefix/last/suffix
91991667            0 1 0 0 8 0 0 0 0 0    first/conj/first/first/conj/initial/initial/last
91991667            0 3 4 0 8 0 0 0 0 0    first/conj/first/first/conj/initial/initial/last
91991667            0 6 7 0 8 0 0 0 0 0    first/conj/first/first/conj/initial/initial/last
919967              0 1 0 0 6 0 0 0 0 0    first/conj/first/first/initial/last
919967              0 3 4 0 6 0 0 0 0 0    first/conj/first/first/initial/last
91997               0 1 0 0 5 0 0 0 0 0    first/conj/first/first/last
91997               0 3 4 0 5 0 0 0 0 0    first/conj/first/first/last
919972              0 1 0 0 5 6 0 0 0 0    first/conj/first/first/last/jrsr
919972              0 3 4 0 5 0 0 0 0 0    first/conj/first/first/last/jrsr
9199724             0 1 0 0 5 6 7 0 0 0    first/conj/first/first/last/jrsr
9199724             0 3 4 0 5 0 0 0 0 0    first/conj/first/first/last/jrsr
919974              0 1 0 0 5 0 6 0 0 0    first/conj/first/first/last/suffix
919974              0 3 4 0 5 0 0 0 0 0    first/conj/first/first/last/suffix
919987              0 1 0 5 6 0 0 0 0 0    first/conj/first/first/prefix/last
919987              0 3 4 5 6 0 0 0 0 0    first/conj/first/first/prefix/last
9199872             0 1 0 5 6 7 0 0 0 0    first/conj/first/first/prefix/last/jrsr
9199872             0 3 4 5 6 0 0 0 0 0    first/conj/first/first/prefix/last/jrsr
91998724            0 1 0 5 6 7 8 0 0 0    first/conj/first/first/prefix/last/jrsr
91998724            0 3 4 5 6 0 0 0 0 0    first/conj/first/first/prefix/last/jrsr
9199874             0 1 0 5 6 0 7 0 0 0    first/conj/first/first/prefix/last/suffix
9199874             0 3 4 5 6 0 0 0 0 0    first/conj/first/first/prefix/last/suffix
921697              0 1 0 0 6 2 0 0 0 0    first/jrsr/conj/initial/first/last
921697              0 4 5 0 6 0 0 0 0 0    first/jrsr/conj/initial/first/last
9219657             0 1 0 0 7 2 0 0 0 0    first/jrsr/conj/first/initial/deceased/last
9219657             0 4 5 0 7 0 0 0 0 1    first/jrsr/conj/first/initial/deceased/last
921967              0 1 0 0 6 2 0 0 0 0    first/jrsr/conj/first/initial/last
921967              0 4 5 0 6 0 0 0 0 0    first/jrsr/conj/first/initial/last
92197               0 1 0 0 5 2 0 0 0 0    first/jrsr/conj/first/last
92197               0 4 0 0 5 0 0 0 0 0    first/jrsr/conj/first/last
921997              0 1 0 0 6 2 0 0 0 0    first/jrsr/conj/first/first/last
921997              0 4 5 0 6 0 0 0 0 0    first/jrsr/conj/first/first/last
927                 0 1 0 0 3 2 0 0 0 0    first/jrsr/last
951957              0 1 0 0 6 0 0 0 0 1    first/deceased/conj/first/deceased/last
951957              0 4 0 0 6 0 0 0 0 1    first/deceased/conj/first/deceased/last
951967              0 1 0 0 6 0 0 0 0 1    first/deceased/conj/first/initial/last
951967              0 4 5 0 6 0 0 0 0 0    first/deceased/conj/first/initial/last
9519672             0 1 0 0 6 7 0 0 0 1    first/deceased/conj/first/initial/last/jrsr
9519672             0 4 5 0 6 0 0 0 0 0    first/deceased/conj/first/initial/last/jrsr
95197               0 1 0 0 5 0 0 0 0 1    first/deceased/conj/first/last
95197               0 4 0 0 5 0 0 0 0 0    first/deceased/conj/first/last
951972              0 1 0 0 5 6 0 0 0 1    first/deceased/conj/first/last/jrsr
951972              0 4 0 0 5 0 0 0 0 0    first/deceased/conj/first/last/jrsr
951987              0 1 0 5 6 0 0 0 0 1    first/deceased/conj/first/last
951987              0 4 0 5 6 0 0 0 0 0    first/deceased/conj/first/last
951997              0 1 0 0 6 0 0 0 0 1    first/deceased/conj/first/first/last
951997              0 4 5 0 6 0 0 0 0 0    first/deceased/conj/first/first/last
957                 0 1 0 0 3 0 0 0 0 1    first/deceased/last
9613667             0 1 2 0 7 0 0 0 0 0    first/initial/conj/title/initial/initial/last
9613667             4 5 6 0 7 0 0 0 0 0    first/initial/conj/title/initial/initial/last
9613967             0 1 2 0 7 0 0 0 0 0    first/initial/conj/title/first/initial/last
9613967             4 5 6 0 7 0 0 0 0 0    first/initial/conj/title/first/initial/last
961667              0 1 2 0 6 0 0 0 0 0    first/initial/conj/initial/initial/last
961667              0 4 5 0 6 0 0 0 0 0    first/initial/conj/initial/initial/last
9616672             0 1 2 0 6 7 0 0 0 0    first/initial/conj/initial/initial/last/jrsr
9616672             0 4 5 0 6 0 0 0 0 0    first/initial/conj/initial/initial/last/jrsr
9616697             0 1 2 0 7 0 0 0 0 0    first/initial/conj/initial/initial/fisrt/last
9616697             0 4 5 0 7 0 0 0 0 0    first/initial/conj/initial/initial/fisrt/last
96167               0 1 2 0 5 0 0 0 0 0    first/initial/conj/initial/last
96167               0 4 0 0 5 0 0 0 0 0    first/initial/conj/initial/last
961672              0 1 2 0 5 6 0 0 0 0    first/initial/conj/initial/last/jrsr
961672              0 4 0 0 5 0 0 0 0 0    first/initial/conj/initial/last/jrsr
961697              0 1 2 0 6 0 0 0 0 0    first/initial/conj/initial/first/last
961697              0 4 5 0 6 0 0 0 0 0    first/initial/conj/initial/first/last
961897              0 1 2 0 6 0 0 0 0 0    first/initial/conj/prefix(first)/first/last
961897              0 4 5 0 6 0 0 0 0 0    first/initial/conj/prefix(first)/first/last
961957              0 1 2 0 6 0 0 0 0 0    first/initial/conj/first/deceased/last
961957              0 4 0 0 6 0 0 0 0 1    first/initial/conj/first/deceased/last
9619572             0 1 2 0 6 7 0 0 0 0    first/initial/conj/first/deceased/last/jrsr
9619572             0 4 0 0 6 0 0 0 0 1    first/initial/conj/first/deceased/last/jrsr
9619657             0 1 2 0 7 0 0 0 0 0    first/initial/conj/first/initial/deceased/last
9619657             0 4 5 0 7 0 0 0 0 1    first/initial/conj/first/initial/deceased/last
96196572            0 1 2 0 7 8 0 0 0 0    first/initial/conj/first/initial/deceased/last/jrsr
96196572            0 4 5 0 7 0 0 0 0 1    first/initial/conj/first/initial/deceased/last/jrsr
9619667             0 1 2 0 7 0 0 0 0 0    first/initial/conj/first/initial/initial/last
9619667             0 4 5 0 7 0 0 0 0 0    first/initial/conj/first/initial/initial/last
96196672            0 1 2 0 7 8 0 0 0 0    first/initial/conj/first/initial/initial/last/jrsr
96196672            0 4 5 0 7 0 0 0 0 0    first/initial/conj/first/initial/initial/last/jrsr
961967              0 1 2 0 6 0 0 0 0 0    first/initial/conj/first/initial/last
961967              0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/initial/last
9619672             0 1 2 0 6 7 0 0 0 0    first/initial/conj/first/initial/last/jrsr
9619672             0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/initial/last/jrsr
96196724            0 1 2 0 6 7 8 0 0 0    first/initial/conj/first/initial/last/jrsr
96196724            0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/initial/last/jrsr
9619674             0 1 2 0 6 0 7 0 0 0    first/initial/conj/first/initial/last/suffix
9619674             0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/initial/last/suffix
9619687             0 1 2 6 7 0 0 0 0 0    first/initial/conj/first/initial/prefix/last
9619687             0 4 5 6 7 0 0 0 0 0    first/initial/conj/first/initial/prefix/last
96196872            0 1 2 6 7 8 0 0 0 0    first/initial/conj/first/initial/prefix/last/jrsr
96196872            0 4 5 6 7 0 0 0 0 0    first/initial/conj/first/initial/prefix/last/jrsr
961968724           0 1 2 6 7 8 9 0 0 0    first/initial/conj/first/initial/prefix/last/jrsr
961968724           0 4 5 6 7 0 0 0 0 0    first/initial/conj/first/initial/prefix/last/jrsr
96196874            0 1 2 6 7 0 8 0 0 0    first/initial/conj/first/initial/prefix/last/suffix
96196874            0 4 5 6 7 0 0 0 0 0    first/initial/conj/first/initial/prefix/last/suffix
96197               0 1 2 0 5 0 0 0 0 0    first/initial/conj/first/last
96197               0 4 0 0 5 0 0 0 0 0    first/initial/conj/first/last
961972              0 1 2 0 5 6 0 0 0 0    first/initial/conj/first/last/jrsr
961972              0 4 0 0 5 0 0 0 0 0    first/initial/conj/first/last/jrsr
9619724             0 1 2 0 5 6 7 0 0 0    first/initial/conj/first/last/jrsr
9619724             0 4 0 0 5 0 0 0 0 0    first/initial/conj/first/last/jrsr
961974              0 1 2 0 5 0 6 0 0 0    first/initial/conj/first/last/suffix
961974              0 4 0 0 5 0 0 0 0 0    first/initial/conj/first/last/suffix
961987              0 1 2 5 6 0 0 0 0 0    first/initial/conj/first/prefix/last
961987              0 4 0 5 6 0 0 0 0 0    first/initial/conj/first/prefix/last
9619872             0 1 2 5 6 7 0 0 0 0    first/initial/conj/first/prefix/last/jrsr
9619872             0 4 0 5 6 0 0 0 0 0    first/initial/conj/first/prefix/last/jrsr
96198724            0 1 2 5 6 7 8 0 0 0    first/initial/conj/first/prefix/last/jrsr
96198724            0 4 0 5 6 0 0 0 0 0    first/initial/conj/first/prefix/last/jrsr
9619874             0 1 2 5 6 0 7 0 0 0    first/initial/conj/first/prefix/last/suffix
9619874             0 4 0 5 6 0 0 0 0 0    first/initial/conj/first/prefix/last/suffix
9619957             0 1 2 0 7 0 0 0 0 0    first/initial/conj/first/first/deceased/last
9619957             0 4 5 0 7 0 0 0 0 1    first/initial/conj/first/first/deceased/last
9619967             0 1 2 0 7 0 0 0 0 0    first/initial/conj/first/first/initial/last
9619967             0 4 5 0 7 0 0 0 0 0    first/initial/conj/first/first/initial/last
961997              0 1 2 0 6 0 0 0 0 0    first/initial/conj/first/first/last
961997              0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/first/last
9619972             0 1 2 0 6 7 0 0 0 0    first/initial/conj/first/first/last/jrsr
9619972             0 4 5 0 6 0 0 0 0 0    first/initial/conj/first/first/last/jrsr
9619975             0 1 2 0 6 0 0 0 0 0    first/initial/conj/first/first/last/deceased
9619975             0 4 5 0 6 0 0 0 0 1    first/initial/conj/first/first/last/deceased
9619987             0 1 2 6 7 0 0 0 0 0    first/initial/conj/first/first/prefix/last
9619987             0 4 5 6 7 0 0 0 0 0    first/initial/conj/first/first/prefix/last
9621667             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/initial/initial/last
9621667             0 5 6 0 7 0 0 0 0 0    first/initial/jrsr/conj/initial/initial/last
96216672            0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/initial/initial/last/jrsr
96216672            0 5 6 0 7 8 0 0 0 0    first/initial/jrsr/conj/initial/initial/last/jrsr
9621697             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/initial/initial/last
9621697             0 5 6 0 7 0 0 0 0 0    first/initial/jrsr/conj/initial/initial/last
96216972            0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/initial/first/last/jrsr
96216972            0 5 6 0 7 8 0 0 0 0    first/initial/jrsr/conj/initial/first/last/jrsr
9621957             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/deceased/last
9621957             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/deceased/last
9621957             0 5 0 0 7 0 0 0 0 0    first/initial/jrsr/conj/first/deceased/last
9621957             0 5 0 0 7 0 0 0 0 1    first/initial/jrsr/conj/first/deceased/last
96219657            0 1 2 0 8 3 0 0 0 1    first/initial/jrsr/conj/first/initial/deceased/last
96219657            0 5 6 0 8 0 0 0 0 0    first/initial/jrsr/conj/first/initial/deceased/last
9621967             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/initial/last
9621967             0 5 6 0 7 0 0 0 0 0    first/initial/jrsr/conj/first/initial/last
96219672            0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/initial/last/jrsr
96219672            0 5 6 0 7 8 0 0 0 0    first/initial/jrsr/conj/first/initial/last/jrsr
96219687            0 1 2 7 8 3 0 0 0 0    first/initial/jrsr/conj/first/initial/prefix/last
96219687            0 5 6 7 8 0 0 0 0 0    first/initial/jrsr/conj/first/initial/prefix/last
962197              0 1 2 0 6 3 0 0 0 0    first/initial/jrsr/conj/first/last
962197              0 5 0 0 6 0 0 0 0 0    first/initial/jrsr/conj/first/last
9621997             0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/first/last
9621997             0 5 6 0 7 0 0 0 0 0    first/initial/jrsr/conj/first/first/last
96219972            0 1 2 0 7 3 0 0 0 0    first/initial/jrsr/conj/first/first/last/jrsr
96219972            0 5 6 0 7 8 0 0 0 0    first/initial/jrsr/conj/first/first/last/jrsr
96251967            0 1 2 0 7 3 0 0 0 1    first/initial/jrsr/deceased/conj/first/initial/last
96251967            0 5 6 0 7 0 0 0 0 0    first/initial/jrsr/deceased/conj/first/initial/last
9627                0 1 2 0 4 3 0 0 0 0    first/initial/jrsr/last
9629197             0 1 2 0 4 3 0 0 0 0    first/initial/jrsr/first(last)/conj/first/last
9629197             0 6 0 0 7 0 0 0 0 0    first/initial/jrsr/first(last)/conj/first/last
9651657             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/initial/deceased/last
9651657             0 5 0 0 7 0 0 0 0 1    first/initial/deceased/conj/initial/deceased/last
96516657            0 1 2 0 8 0 0 0 0 1    first/initial/deceased/conj/initial/initial/deceased/last
